type,orderID,address,city_province_zip,effective_date,municipality_district,structure_type,year_built,gla,num_beds,num_baths,condition,sale_price,sale_date,distance_to_subject,distance_km,num_baths_numeric
property,4776574,72 Brightoncrest Rise SE,"Calgary, Alberta, T2Z 0X6",,,Detached,2013.0,1866.0,4.0,2:1,,665000.0,,,,2.5
property,4776574,Unit 111 - 402 Marquis Lane SE,"Calgary, Alberta, T3M 1M6",,,Apartment,2015.0,579.0,2.0,1:0,,275000.0,,,,1.0
property,4776574,Unit 216 - 11 Mahogany Circle SE,"Calgary, Alberta, T3M 1N9",,,Apartment,2018.0,1043.0,2.0,2:0,,727450.0,,,,2.0
property,4776574,Unit 610 - 2231 Mahogany Boulevard SE,"Calgary, Alberta, T3M 0T2",,,Apartment,2021.0,941.0,2.0,2:0,,807500.0,,,,2.0
property,4776574,63 Copperstone Road SE,"Calgary, Alberta, T2Z 5G3",,,Row/Townhouse,2019.0,1331.0,3.0,2:1,,462500.0,,,,2.5
property,4776574,4020 New Brighton Grove SE,"Calgary, Alberta, T2Z 1G4",,,Detached,2013.0,1444.0,3.0,2:1,,580000.0,,,,2.5
property,4776574,45 Elgin Meadows Green SE,"Calgary, Alberta, T2Z 0L9",,,Detached,2007.0,1741.0,5.0,3:1,,672000.0,,,,3.5
property,4776574,71 Copperpond Close SE,"Calgary, Alberta, T2Z 0Y9",,,Row/Townhouse,2011.0,1385.0,2.0,2:1,,405000.0,,,,2.5
property,4776574,Unit 2315 - 755 Copperpond Boulevard SE,"Calgary, Alberta, T2Z 4R2",,,Apartment,2014.0,589.0,1.0,1:0,,255000.0,,,,1.0
property,4776574,145 Auburn Meadows Way SE,"Calgary, Alberta, T3M 0T5",,,Semi Detached (Half Duplex),2016.0,1412.0,3.0,2:2,,599900.0,,,,3.0
property,4776574,3042 New Brighton Gardens SE,"Calgary, Alberta, T2Z 4X1",,,Row/Townhouse,2006.0,1222.0,3.0,1:1,,427500.0,,,,1.5
property,4776574,198 Brightonstone Landing SE,"Calgary, Alberta, T2Z 4W2",,,Detached,2005.0,1953.0,4.0,3:1,,735000.0,,,,3.5
property,4776574,178 Marquis Point SE,"Calgary, Alberta, T3M 1M7",,,Detached,2012.0,2094.0,4.0,3:1,,874000.0,,,,3.5
property,4776574,253 Auburn Meadows Way SE,"Calgary, Alberta, T3M 0T5",,,Detached,2014.0,1501.0,3.0,2:1,,620177.0,,,,2.5
property,4776574,108 Copperpond Rise SE,"Calgary, Alberta, T2Z 1J7",,,Detached,2013.0,1315.0,3.0,2:1,,557000.0,,,,2.5
property,4776574,339 Copperfield Grove SE,"Calgary, Alberta, T2Z 4L8",,,Detached,2003.0,1302.0,3.0,1:1,,529000.0,,,,1.5
property,4776574,Unit 409 - 12 Mahogany Path SE,"Calgary, Alberta, T3M 3A4",,,Apartment,2018.0,748.0,1.0,1:0,,492000.0,,,,1.0
property,4776574,78 Brightonwoods Grove SE,"Calgary, Alberta, T2Z 0T4",,,Detached,2010.0,2152.0,3.0,2:1,,722500.0,,,,2.5
property,4776574,Unit 206 - 20 Mahogany Mews SE,"Calgary, Alberta, T3M 2W8",,,Apartment,2018.0,898.0,2.0,2:0,,415000.0,,,,2.0
property,4776574,Unit 112 - 6703 New Brighton Avenue SE,"Calgary, Alberta, T2Z 4Y2",,,Apartment,2015.0,593.0,1.0,1:0,,285000.0,,,,1.0
property,4776574,205 Mahogany Heights SE,"Calgary, Alberta, T3M 0X7",,,Detached,2011.0,1678.0,5.0,3:1,,635000.0,,,,3.5
property,4776574,12 Copperstone Cove SE,"Calgary, Alberta, T2Z 0L5",,,Row/Townhouse,2006.0,1744.0,3.0,2:1,,439900.0,,,,2.5
property,4776574,44 Masters Court SE,"Calgary, Alberta, T3M 1V8",,,Detached,2015.0,2832.0,4.0,3:1,,1265000.0,,,,3.5
property,4776574,Unit 304 - 402 Marquis Lane SE,"Calgary, Alberta, T3M 1M6",,,Apartment,2015.0,877.0,2.0,2:0,,328000.0,,,,2.0
property,4776574,512 Mckenzie Towne Drive SE,"Calgary, Alberta, T2Z",,,Row/Townhouse,2014.0,1435.0,3.0,2:0,,490500.0,,,,2.0
property,4776574,79 Auburn Meadows Gardens SE,"Calgary, Alberta, T3M 0T5",,,Detached,2016.0,1315.0,4.0,3:1,,596000.0,,,,3.5
property,4776574,122 New Brighton Villas SE,"Calgary, Alberta, T2Z 0T7",,,Row/Townhouse,2010.0,1219.0,2.0,2:1,,441700.0,,,,2.5
property,4776574,66 Copperfield Terrace SE,"Calgary, Alberta, T2Z 4V2",,,Detached,2005.0,1398.0,3.0,3:1,,545500.0,,,,3.5
property,4776574,288 Brightonstone Green SE,"Calgary, Alberta, T2Z 0C8",,,Detached,2007.0,2341.0,4.0,3:1,,763800.0,,,,3.5
property,4776574,413 Marquis Heights SE,"Calgary, Alberta, T3M 2A8",,,Detached,2014.0,1587.0,4.0,3:1,,660000.0,,,,3.5
property,4776574,Unit 507 - 2231 Mahogany Boulevard SE,"Calgary, Alberta, T3M 0T2",,,Apartment,2018.0,873.0,2.0,2:0,,582500.0,,,,2.0
property,4776574,Unit 1105 - 99 Copperstone Park SE,"Calgary, Alberta, T2Z 5C9",,,Apartment,2014.0,884.0,2.0,2:0,,320000.0,,,,2.0
property,4776574,460 Marquis Heights SE,"Calgary, Alberta, T3M 2A8",,,Detached,2014.0,1840.0,4.0,3:1,,690900.0,,,,3.5
property,4776574,29 Brightondale Green SE,"Calgary, Alberta, T2Z 4N8",,,Detached,2005.0,1460.0,3.0,2:1,,630000.0,,,,2.5
property,4776574,2096 Brightoncrest Green SE,"Calgary, Alberta, T2Z 0K2",,,Detached,2014.0,2139.0,4.0,2:1,,768500.0,,,,2.5
property,4776574,140 Copperpond Villas SE,"Calgary, Alberta, T2Z 5B9",,,Row/Townhouse,2016.0,1717.0,3.0,2:1,,475000.0,,,,2.5
property,4776574,Unit 4105 - 279 Copperpond Common SE,"Calgary, Alberta, T2Z 1J1",,,Apartment,2012.0,799.0,2.0,2:0,,309900.0,,,,2.0
property,4776574,215 Auburn Meadows Place SE,"Calgary, Alberta, T3M 2H6",,,Semi Detached (Half Duplex),2017.0,1431.0,4.0,3:1,,642000.0,,,,3.5
property,4776574,110 Copperpond Landing SE,"Calgary, Alberta, T2Z 5B3",,,Row/Townhouse,2012.0,1321.0,3.0,2:1,,456250.0,,,,2.5
property,4776574,2031 Brightoncrest Common SE,"Calgary, Alberta, T2Z 0K2",,,Detached,2013.0,2158.0,4.0,3:1,,738000.0,,,,3.5
property,4776574,182 Copperfield Gardens SE,"Calgary, Alberta, T2Z 4C2",,,Detached,2002.0,1439.0,4.0,3:1,,510000.0,,,,3.5
property,4776574,184 Copperstone Cove SE,"Calgary, Alberta, T2Z 0L4",,,Row/Townhouse,2007.0,1323.0,3.0,2:1,,405000.0,,,,2.5
property,4776574,83 Brightondale Crescent SE,"Calgary, Alberta, T2Z 4G6",,,Detached,2003.0,1751.0,3.0,2:1,,670000.0,,,,2.5
property,4776574,164 Copperpond Villas SE,"Calgary, Alberta, T2Z 5B9",,,Row/Townhouse,2015.0,1743.0,3.0,2:1,,485000.0,,,,2.5
property,4776574,125 Copperstone Close SE,"Calgary, Alberta, T2Z 0P4",,,Detached,2009.0,2145.0,4.0,3:1,,687500.0,,,,3.5
property,4776574,245 Elgin Meadows Park SE,"Calgary, Alberta, T2Z 0M1",,,Semi Detached (Half Duplex),2011.0,1406.0,4.0,2:1,,581000.0,,,,2.5
property,4776574,142 Brightonwoods Gardens SE,"Calgary, Alberta, T2Z 0R1",,,Detached,2010.0,1676.0,3.0,2:1,,685000.0,,,,2.5
property,4776574,244 Mahogany Bay SE,"Calgary, Alberta, T3M 0Y1",,,Detached,2011.0,2806.0,5.0,3:1,,1060000.0,,,,3.5
property,4776574,26 Marquis Common SE,"Calgary, Alberta, T3M 1N8",,,Detached,2013.0,1229.0,3.0,1:1,,585000.0,,,,1.5
property,4776574,140 Brightoncrest Point SE,"Calgary, Alberta, T2Z 5A6",,,Detached,2016.0,2064.0,4.0,3:1,,750000.0,,,,3.5
property,4776574,Unit 216 - 402 Marquis Lane SE,"Calgary, Alberta, T3M 1M6",,,Apartment,2015.0,581.0,2.0,1:0,,283500.0,,,,1.0
property,4776574,257 New Brighton Walk SE,"Calgary, Alberta, T2Z 4Y2",,,Row/Townhouse,2015.0,1589.0,2.0,2:1,,468900.0,,,,2.5
property,4776574,1034 Brightoncrest Common SE,"Calgary, Alberta, T2Z",,,Detached,2011.0,1810.0,4.0,3:1,,675000.0,,,,3.5
property,4776574,440 Mahogany Boulevard SE,"Calgary, Alberta, T3M 1M9",,,Detached,2012.0,2430.0,3.0,2:1,,825000.0,,,,2.5
property,4776574,38 Masters Point SE,"Calgary, Alberta, T3M 0Y3",,,Detached,2014.0,2897.0,4.0,3:1,,1055000.0,,,,3.5
property,4776574,Unit 5307 - 279 Copperpond Common SE,"Calgary, Alberta, T2Z 1J1",,,Apartment,2014.0,915.0,2.0,2:0,,316000.0,,,,2.0
property,4776574,372 Copperstone Grove SE,"Calgary, Alberta, T2Z 0R6",,,Detached,2006.0,1265.0,4.0,3:1,,570000.0,,,,3.5
property,4776574,Unit 3212 - 99 Copperstone Park SE,"Calgary, Alberta, T2Z 5C9",,,Apartment,2017.0,805.0,2.0,2:0,,304777.0,,,,2.0
comp,4777828,77 Taylor Dr,Grand Valley ON L9W 6P4,,,,4.0,2341.0,3.0,2F1H,Good,1028888.0,2025-04-28,0.70 KM,0.7,1.0
comp,4777828,14 Grundy Cres,Grand Valley ON L9W 7S7,,,,2.0,2432.0,4.0,2F1H,Good,1070000.0,2025-02-07,0.55 KM,0.55,1.0
comp,4777828,13 Grundy Cres,Grand Valley ON L9W 7S7,,,,2.0,1916.0,3.0,2F1H,Good,870000.0,2025-03-21,0.54 KM,0.54,1.0
property,4777828,33 Stuckey Lane,"East Luther Grand Valley, Ontario, L9W 6W5",,,"Detached, 2-Storey",,2250.0,3.0,0:0,,1000000.0,,,,0.0
property,4777828,21 Melody Lane,"Grand Valley, Ontario, L0N 1G0",,,"Single Family Residence, Two Story",,1736.0,3.0,3:1,,965000.0,,,,3.5
property,4777828,282204 Concession 4 5,"Grand Valley, Ontario, L9W",,,"Single Family Residence, Bungalow",,1337.0,3.0,1:0,,850000.0,,,,1.0
property,4777828,282329 Concession Rd 4 5 Road,"Grand Valley, Ontario, L0N 1G0",,,"Single Family Residence, Bungalow",1986.0,952.0,2.0,1:0,,675000.0,,,,1.0
property,4777828,26 Lawson Street,"East Luther Grand Valley, Ontario, L9W 7P1",,,"Condo Townhouse, 2-Storey",,1500.0,3.0,0:0,,645000.0,,,,0.0
property,4777828,70 Luther Road,"East Luther Grand Valley, Ontario, L0N 1G0",,,"Detached, 2-Storey",,1750.0,4.0,0:0,,790000.0,,,,0.0
property,4777828,3 STUCKEY Lane,"East Luther Grand Valley, Ontario, L9W 6W4",,,"Detached, 2-Storey",,2221.0,4.0,0:0,,700000.0,,,,0.0
property,4777828,53 Russell Hill Road,"Amaranth, Ontario, L9W 5Z1",,,"Detached, 2-Storey",,2274.0,6.0,0:0,,875000.0,,,,0.0
property,4777828,345385 15th Side Road,"Amaranth, Ontario, L9W 7L2",,,"Detached, 1 1/2 Storey",,2004.0,4.0,0:0,,764900.0,,,,0.0
property,4777828,80 Taylor Drive,"East Luther Grand Valley, Ontario, L9W 6P4",,,"Detached, 2-Storey",,1832.0,3.0,0:0,,895000.0,,,,0.0
property,4777828,50 Tindall Crescent,"Grand Valley, Ontario, L9W 7R8",,,"Single Family Residence, Two Story",,2400.0,4.0,3:1,,1052000.0,,,,3.5
property,4777828,72 Cooper Street,"Grand Valley, Ontario, L0N 1G0",,,"Single Family Residence, Bungalow Raised",1987.0,1302.0,4.0,3:0,,740000.0,,,,3.0
property,4777828,22 Mill Street E,"East Luther Grand Valley, Ontario, L0N 1G0",,,"Detached, 2-Storey",,1300.0,3.0,0:0,,720000.0,,,,0.0
property,4777828,2 Mt Haven Crescent,"East Luther Grand Valley, Ontario, L0N 1G0",,,"Detached, Bungalow",,2750.0,4.0,0:0,,1226000.0,,,,0.0
property,4777828,12 Tindall Crescent,"East Luther Grand Valley, Ontario, L9W 7R9",,,"Detached, 2-Storey",,2750.0,5.0,0:0,,1125000.0,,,,0.0
property,4777828,28 Sparrow Crescent,"East Luther Grand Valley, Ontario, L9W",,,"Detached, 2-Storey",,1750.0,4.0,0:0,,820000.0,,,,0.0
property,4777828,40 Luther Road,"East Luther Grand Valley, Ontario, L0N 1G0",,,"Detached, 2-Storey",,3250.0,7.0,0:0,,610000.0,,,,0.0
property,4777828,37 Emma Street N,"East Luther Grand Valley, Ontario, L0N 1G0",,,"Detached, 2-Storey",,1750.0,4.0,0:0,,645000.0,,,,0.0
property,4777828,65 Leeson Street N,"East Luther Grand Valley, Ontario, L9W 7P8",,,"Freehold Townhouse, 2-Storey",,1520.0,3.0,0:0,,665000.0,,,,0.0
property,4777828,14 Grundy Crescent,"East Luther Grand Valley, Ontario, L9W 7S7",,,"Detached, 2-Storey",,2403.0,4.0,0:0,,1070000.0,,,,0.0
property,4777828,17 James Street,"Amaranth, Ontario, L9W 3Z1",,,"Detached, Bungalow",,1742.0,3.0,0:0,,950000.0,,,,0.0
property,4777828,25 Tindall Crescent,"East Luther Grand Valley, Ontario, L9W 7R9",,,"Detached, 2-Storey",,1750.0,3.0,0:0,,865000.0,,,,0.0
property,4777828,95 Crozier Street,"East Luther Grand Valley, Ontario, L0N 1G0",,,"Detached, Backsplit 3",,1300.0,3.0,0:0,,686500.0,,,,0.0
property,4777828,13 Grundy Crescent,"East Luther Grand Valley, Ontario, L9W 7S7",,,"Detached, 2-Storey",,1750.0,3.0,0:0,,870000.0,,,,0.0
property,4777828,159 Crozier Street,"East Luther Grand Valley, Ontario, L0N 1G0",,,"Detached, Sidesplit 4",,,4.0,0:0,,765000.0,,,,0.0
property,4777828,152085 12th Line,"East Garafraxa, Ontario, L0N 1G0",,,"Farm, 2-Storey",,,4.0,0:0,,1850000.0,,,,0.0
property,4777828,322311 Concession 6-7 Road,"East Luther Grand Valley, Ontario, ",,,"Detached, Bungalow",,2250.0,3.0,0:0,,839000.0,,,,0.0
property,4777828,9 Mill Street,"Amaranth, Ontario, L0N 1G0",,,"Single Family Residence, Sidesplit",,1300.0,3.0,2:0,,985000.0,,,,2.0
property,4777828,74 Leeson Street N,"Grand Valley, Ontario, L9W 7R1",,,"Row/Townhouse, Two Story",,1326.0,3.0,3:1,,660000.0,,,,3.5
property,4777828,77 Taylor Drive,"Grand Valley, Ontario, L9W 6P4",,,"Single Family Residence, Two Story",,2341.0,4.0,3:1,,1028890.0,,,,3.5
property,4777828,25 Mill Street,"Amaranth, Ontario, L9W 3Z3",,,"Single Family Residence, 1.5 Storey",,1711.0,3.0,1:0,,591000.0,,,,1.0
property,4777828,78 Leeson Street N,"East Luther Grand Valley, Ontario, L9W 7R1",,,"Freehold Townhouse, 2-Storey",,1300.0,3.0,0:0,,655000.0,,,,0.0
comp,4778535,1521 27 Ave SW,Calgary AB T2T 1G5,,,Fourplex,1973.0,186.0,8.0,4F 2H,Superior,1350000.0,2025-04-12,0.21 KM,0.21,1.0
comp,4778535,1527 28 Ave SW,Calgary AB T2T 1J3,,,Fourplex,1951.0,195.0,7.0,4F,Inferior,1190000.0,2024-11-08,0.22 KM,0.22,1.0
comp,4778535,4724 Stanley Rd SW,Calgary AB T2S 2R2,,,Fourplex,1955.0,150.0,8.0,4F,Similar,1232000.0,2024-12-06,3.01 KM,3.01,1.0
property,4778535,1521 11 Street SW,"Calgary, Alberta, T2R 1G9",,,Row/Townhouse,1996.0,645.0,1.0,1:0,,265000.0,,,,1.0
property,4778535,Unit 112 - 1528 11 Avenue SW,"Calgary, Alberta, T3C 0M9",,,Apartment,1982.0,876.0,2.0,1:0,,260000.0,,,,1.0
property,4778535,1835 29 Avenue SW,"Calgary, Alberta, T2T 1M9",,,Detached,1945.0,2137.0,4.0,4:0,,790000.0,,,,4.0
property,4778535,Unit 403 - 620 15 Avenue SW,"Calgary, Alberta, T2R 0R5",,,Apartment,1965.0,549.0,1.0,1:0,,215888.0,,,,1.0
property,4778535,Unit 405 - 930 16 Avenue SW,"Calgary, Alberta, T2R 1C2",,,Apartment,2019.0,758.0,1.0,1:0,,385000.0,,,,1.0
property,4778535,Unit 402 - 1818 14 Street SW,"Calgary, Alberta, T2T 0C3",,,Apartment,2004.0,1009.0,2.0,2:0,,428000.0,,,,2.0
property,4778535,Unit 205 - 509 21 Avenue SW,"Calgary, Alberta, T2S 0G9",,,Apartment,2006.0,1025.0,2.0,2:0,,417500.0,,,,2.0
property,4778535,Unit 406 - 1441 23 Avenue SW,"Calgary, Alberta, T2T 0T6",,,Apartment,1997.0,1089.0,2.0,2:0,,410000.0,,,,2.0
property,4778535,"Unit 606,607 - 3316 Rideau Place SW","Calgary, Alberta, T2S 1Z4",,,Apartment,1955.0,1660.0,2.0,2:0,,860000.0,,,,2.0
property,4778535,Unit 108 - 1720 12 Street SW,"Calgary, Alberta, T2T 3M9",,,Row/Townhouse,2004.0,2194.0,4.0,3:0,,716118.0,,,,3.0
property,4778535,2334 24 Avenue SW,"Calgary, Alberta, T2T 0Y4",,,Semi Detached (Half Duplex),2019.0,2381.0,5.0,4:1,,1171500.0,,,,4.5
property,4778535,4423 Quentin Court SW,"Calgary, Alberta, T2T 6B8",,,Semi Detached (Half Duplex),2001.0,1119.0,3.0,2:0,,645000.0,,,,2.0
property,4778535,Unit 304 - 1731 9A Street SW,"Calgary, Alberta, T2T 6S3",,,Apartment,1982.0,1520.0,2.0,2:0,,450000.0,,,,2.0
property,4778535,2035 37 Avenue SW,"Calgary, Alberta, T2T 2H6",,,Detached,2010.0,2708.0,5.0,3:1,,1535000.0,,,,3.5
property,4778535,Unit 307 - 3650 Marda Link SW,"Calgary, Alberta, T2T 6K8",,,Apartment,2001.0,1015.0,1.0,1:1,,455000.0,,,,1.5
property,4778535,Unit 3 - 1940 24a Street SW,"Calgary, Alberta, T3E 1V3",,,Row/Townhouse,2007.0,1518.0,2.0,2:1,,500000.0,,,,2.5
property,4778535,Unit 103 - 1521 26 Avenue SW,"Calgary, Alberta, T2T 1C4",,,Apartment,2014.0,535.0,2.0,1:0,,294000.0,,,,1.0
property,4778535,Unit 1910 - 1053 10 Street SW,"Calgary, Alberta, T2R 1S6",,,Apartment,2006.0,691.0,2.0,1:0,,300000.0,,,,1.0
property,4778535,2441 29 Avenue SW,"Calgary, Alberta, T2T 1P1",,,Semi Detached (Half Duplex),2015.0,2465.0,4.0,3:0,,1275000.0,,,,3.0
property,4778535,Unit 307 - 1730 5A Street SW,"Calgary, Alberta, T2S 2E9",,,Apartment,2009.0,1209.0,2.0,2:0,,445000.0,,,,2.0
property,4778535,1605 37 Avenue SW,"Calgary, Alberta, T2T 0V3",,,Row/Townhouse,2024.0,1835.0,4.0,3:1,,857500.0,,,,3.5
property,4778535,Unit 906 - 817 15 Avenue SW,"Calgary, Alberta, T2R 0H8",,,Apartment,2009.0,628.0,1.0,1:0,,349900.0,,,,1.0
property,4778535,Unit 2 - 3315 Rideau Place SW,"Calgary, Alberta, T2S",,,Row/Townhouse,1976.0,2004.0,2.0,2:1,,1249000.0,,,,2.5
property,4778535,Unit 502 - 1335 12 Avenue SW,"Calgary, Alberta, T3C 3P7",,,Apartment,1978.0,858.0,2.0,1:0,,256000.0,,,,1.0
property,4778535,Unit 211 - 804 18 Avenue SW,"Calgary, Alberta, T2T 0G8",,,Apartment,1912.0,598.0,1.0,1:0,,355000.0,,,,1.0
property,4778535,Unit 305 - 1919 17 Avenue SW,"Calgary, Alberta, T2T 0E9",,,Apartment,1982.0,966.0,2.0,1:0,,235000.0,,,,1.0
property,4778535,Unit 306 - 1000 15 Avenue SW,"Calgary, Alberta, T2R 1C8",,,Apartment,2003.0,650.0,1.0,1:0,,293800.0,,,,1.0
property,4778535,1840 31 Avenue,"Calgary, Alberta, T2T 1S8",,,Semi Detached (Half Duplex),2003.0,1804.0,3.0,3:1,,850888.0,,,,3.5
property,4778535,Unit 1 - 1926 25A Street SW,"Calgary, Alberta, T3E 1Y5",,,Row/Townhouse,2018.0,1497.0,3.0,4:0,,720000.0,,,,4.0
property,4778535,Unit 103 - 1111 13 Avenue SW,"Calgary, Alberta, T2R 0L7",,,Apartment,1981.0,710.0,1.0,1:0,,280000.0,,,,1.0
property,4778535,Unit 201 - 2010 11 Avenue SW,"Calgary, Alberta, T3C 0P1",,,Apartment,1982.0,479.0,1.0,1:0,,183125.0,,,,1.0
property,4778535,Unit 407 - 1118 12 Avenue SW,"Calgary, Alberta, T2R 0P4",,,Apartment,2008.0,618.0,1.0,1:0,,305000.0,,,,1.0
property,4778535,Unit 102 - 2035 34 Avenue SW,"Calgary, Alberta, T2T 2C4",,,Apartment,1957.0,737.0,2.0,1:0,,312000.0,,,,1.0
property,4778535,Unit 312 - 910 18 Avenue SW,"Calgary, Alberta, T2T 0H1",,,Apartment,2005.0,911.0,2.0,2:0,,378000.0,,,,2.0
property,4778535,1409 22 Avenue SW,"Calgary, Alberta, T2T 3T5",,,Row/Townhouse,1991.0,1317.0,3.0,2:0,,500000.0,,,,2.0
property,4778535,1136 Lansdowne Avenue SW,"Calgary, Alberta, T2S 1A5",,,Detached,2018.0,3661.0,5.0,5:2,,3300000.0,,,,6.0
property,4778535,Unit 13 - 1717 27 Avenue SW,"Calgary, Alberta, T2T 1J6",,,Row/Townhouse,2007.0,1301.0,2.0,3:1,,528500.0,,,,3.5
property,4778535,Unit 306 - 916 19 Avenue SW,"Calgary, Alberta, T2T 0H8",,,Apartment,1992.0,1254.0,2.0,2:0,,440000.0,,,,2.0
property,4778535,Unit 703 - 733 14 Avenue SW,"Calgary, Alberta, T2R 0N3",,,Apartment,1969.0,818.0,2.0,1:0,,278000.0,,,,1.0
property,4778535,Unit 405 - 923 15 Avenue SW,"Calgary, Alberta, T2R 0S2",,,Apartment,1998.0,844.0,2.0,1:1,,353500.0,,,,1.5
property,4778535,2019 32 Avenue SW,"Calgary, Alberta, T2T 1W7",,,Semi Detached (Half Duplex),2000.0,2045.0,4.0,3:1,,867500.0,,,,3.5
property,4778535,1938 26A Street SW,"Calgary, Alberta, T3E 2B8",,,Row/Townhouse,2019.0,1328.0,2.0,2:1,,569800.0,,,,2.5
property,4778535,Unit 213 - 1811 34 Avenue SW,"Calgary, Alberta, T2T 2B9",,,Apartment,2001.0,867.0,2.0,2:0,,395000.0,,,,2.0
property,4778535,Unit 302 - 1110 11 Street SW,"Calgary, Alberta, T2R 1S5",,,Apartment,2006.0,754.0,2.0,1:0,,338000.0,,,,1.0
property,4778535,Unit 1300 - 817 15 Avenue SW,"Calgary, Alberta, T2R 0H8",,,Apartment,2009.0,900.0,2.0,2:0,,500000.0,,,,2.0
property,4778535,Unit 101 - 1631 28 Avenue SW,"Calgary, Alberta, T2T 1J5",,,Apartment,2004.0,994.0,2.0,2:0,,391000.0,,,,2.0
property,4778535,Unit 104 - 2426 34 Avenue SW,"Calgary, Alberta, T2T 2C8",,,Row/Townhouse,2006.0,868.0,2.0,2:0,,430000.0,,,,2.0
property,4778535,Unit 303 - 1611 28 Avenue SW,"Calgary, Alberta, T2T 1J5",,,Row/Townhouse,2015.0,1010.0,2.0,2:1,,499900.0,,,,2.5
property,4778535,4516 Britannia Drive SW,"Calgary, Alberta, T2S 1J6",,,Detached,1955.0,1561.0,5.0,3:0,,3100000.0,,,,3.0
property,4778535,Unit 101 - 1011 12 Avenue SW,"Calgary, Alberta, T2R 0J5",,,Apartment,1981.0,1035.0,2.0,1:0,,298300.0,,,,1.0
property,4778535,Unit 302 - 1027 Cameron Avenue SW,"Calgary, Alberta, T2T 3E8",,,Apartment,1962.0,876.0,2.0,1:0,,310000.0,,,,1.0
property,4778535,Unit 417 - 808 Royal Avenue SW,"Calgary, Alberta, T2T 0L3",,,Apartment,1964.0,882.0,2.0,2:0,,366000.0,,,,2.0
property,4778535,Unit 1908 - 1110 11 Street SW,"Calgary, Alberta, T2R 1S5",,,Apartment,2006.0,741.0,2.0,1:0,,374000.0,,,,1.0
property,4778535,Unit 405 - 1818 14 Street SW,"Calgary, Alberta, T2T 0C3",,,Apartment,2004.0,1132.0,2.0,2:0,,442100.0,,,,2.0
property,4778535,Unit 1906 - 1110 11 Street SW,"Calgary, Alberta, T2R 1S5",,,Apartment,2006.0,932.0,2.0,2:0,,425000.0,,,,2.0
property,4778535,1611 45 Avenue SW,"Calgary, Alberta, T2T 2P1",,,Detached,1955.0,1783.0,4.0,2:0,,1350000.0,,,,2.0
property,4778535,Unit 17 - 3203 Rideau Place SW,"Calgary, Alberta, T2S",,,Row/Townhouse,1976.0,2080.0,2.0,2:1,,1493000.0,,,,2.5
property,4778535,1933 5 Street SW,"Calgary, Alberta, T2S 0E9",,,Detached,1922.0,2537.0,5.0,3:0,,1900000.0,,,,3.0
property,4778535,3808 15 Street SW,"Calgary, Alberta, T2T 4A7",,,Detached,1952.0,1493.0,4.0,2:0,,1035000.0,,,,2.0
property,4778535,2320 Sunset Avenue SW,"Calgary, Alberta, T3C 2M8",,,Detached,1960.0,1886.0,5.0,3:1,,1740000.0,,,,3.5
property,4778535,2115 22 Avenue SW,"Calgary, Alberta, T2T 0S6",,,Detached,1951.0,1018.0,4.0,1:0,,788888.0,,,,1.0
property,4778535,Unit 104 - 1613 11 Avenue SW,"Calgary, Alberta, T3C 0N3",,,Apartment,1979.0,558.0,1.0,1:0,,159000.0,,,,1.0
property,4778535,Unit 3 - 1611 26 Avenue SW,"Calgary, Alberta, T2T 1C7",,,Apartment,2009.0,801.0,2.0,1:0,,315000.0,,,,1.0
property,4778535,2522 17 Avenue SW,"Calgary, Alberta, T3E 7G9",,,Row/Townhouse,2024.0,2456.0,2.0,3:1,,908250.0,,,,3.5
property,4778535,Unit 1505 - 1500 7 Street SW,"Calgary, Alberta, T2R 1A7",,,Apartment,2013.0,631.0,1.0,1:0,,394250.0,,,,1.0
property,4778535,1723 31 Avenue SW,"Calgary, Alberta, T2T 1S6",,,Semi Detached (Half Duplex),2010.0,1963.0,3.0,3:1,,1025000.0,,,,3.5
property,4778535,1624 Summit Street SW,"Calgary, Alberta, T3C 2M1",,,Detached,1944.0,967.0,2.0,2:0,,660000.0,,,,2.0
property,4778535,4602 Passchendaele Road SW,"Calgary, Alberta, T2T 6H9",,,Semi Detached (Half Duplex),2001.0,958.0,3.0,1:0,,570900.0,,,,1.0
property,4778535,Unit 309 - 3600 15A Street SW,"Calgary, Alberta, T2T 5P8",,,Apartment,2005.0,649.0,1.0,1:0,,307500.0,,,,1.0
property,4778535,2034 21 Avenue SW,"Calgary, Alberta, T2T 0N7",,,Detached,1981.0,2255.0,1.0,4:1,,620000.0,,,,4.5
property,4778535,Unit 202 - 836 Royal Avenue SW,"Calgary, Alberta, T2T 0L3",,,Apartment,2013.0,931.0,2.0,2:0,,436000.0,,,,2.0
property,4778535,Unit 202 - 1323 15 Avenue SW,"Calgary, Alberta, T3C 0X8",,,Apartment,1979.0,904.0,2.0,1:1,,291000.0,,,,1.5
property,4778535,Unit 301 - 1335 12 Avenue SW,"Calgary, Alberta, T3C 3P7",,,Apartment,1978.0,863.0,2.0,1:0,,225000.0,,,,1.0
property,4778535,Unit 206 - 1800 14A Street SW,"Calgary, Alberta, T2T 6K3",,,Apartment,2002.0,846.0,2.0,2:0,,343000.0,,,,2.0
property,4778535,Unit 203 - 1707 27 Avenue SW,"Calgary, Alberta, T2T 1G9",,,Apartment,2011.0,1353.0,2.0,2:1,,470000.0,,,,2.5
property,4778535,2620 26A Street,"Calgary, Alberta, T3E 2C7",,,Detached,1944.0,799.0,3.0,2:0,,702620.0,,,,2.0
